[INFO ] [2021-03-14 11:42:27,762] TC_05_LoginWithWrongPass - Step 01: Input value
[INFO ] [2021-03-14 11:42:28,252] TC_05_LoginWithWrongPass - Step 02: Click to Log in button
[INFO ] [2021-03-14 11:42:29,692] TC_05_LoginWithWrongPass - Step 03: Verify Validation message displays
[INFO ] [2021-03-14 11:42:29,790]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-03-14 11:42:29,852]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-03-14 11:42:31,205] TC_06_LoginToTheSystem - Step 01: Input value
[INFO ] [2021-03-14 11:42:31,664] TC_06_LoginToTheSystem - Step 02: Click to Log in button
[INFO ] [2021-03-14 11:42:33,437] TC_06_LoginToTheSystem - Step 03: Verify succesfull message displays
[INFO ] [2021-03-14 11:42:33,572]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-03-14 11:42:35,559] OS Name = windows 10
[INFO ] [2021-03-14 11:42:36,603] ---------------------- QUIT BROWSER SUCCESS ----------------------
[INFO ] [2021-03-14 11:42:41,371] Pre-conditions: Login to the System and go to My Account page
[INFO ] [2021-03-14 11:42:46,256]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-03-14 11:42:48,029] TC_01_SearchWithEmptyData - Step 01: Input Search text with empty data
[INFO ] [2021-03-14 11:42:48,200] TC_01_SearchWithEmptyData - Step 02: Click Search button
[INFO ] [2021-03-14 11:42:49,742] TC_01_SearchWithEmptyData - Step 03: Verify Error message displays
[INFO ] [2021-03-14 11:42:49,871]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-03-14 11:42:51,476] TC_02_SearchWithNotExistData - Step 01: Input Search text with not exist data
[INFO ] [2021-03-14 11:42:51,712] TC_02_SearchWithNotExistData - Step 02: Click Search button
[INFO ] [2021-03-14 11:42:53,260] TC_02_SearchWithNotExistData - Step 03: Verify displayed result - No result
[INFO ] [2021-03-14 11:42:53,358]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-03-14 11:42:55,000] TC_03_SearchWithProductNameRelative - Step 01: Input Search text with comparative Product Name
[INFO ] [2021-03-14 11:42:55,187] TC_03_SearchWithProductNameRelative - Step 02: Click Search button
[INFO ] [2021-03-14 11:42:56,727] TC_03_SearchWithProductNameRelative - Step 03: Verify displayed result - 2 related Products
[INFO ] [2021-03-14 11:42:56,795] Total product is found: ---------------2
[INFO ] [2021-03-14 11:42:56,839]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-03-14 11:42:57,763] TC_04_SearchWithProductNameAbsolutely - Step 01: Input Search text with absolute Product Name
[INFO ] [2021-03-14 11:42:57,978] TC_04_SearchWithProductNameAbsolutely - Step 02: Click Search button
[INFO ] [2021-03-14 11:42:58,700] TC_04_SearchWithProductNameAbsolutely - Step 03: Verify displayed result - 1 Product
[INFO ] [2021-03-14 11:42:58,749] Total product is found: ---------------1
[INFO ] [2021-03-14 11:42:58,800]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-03-14 11:42:59,677] TC_05_AdvancedSearchWithParentCategories - Step 01: Input Search text with Product Name
[INFO ] [2021-03-14 11:42:59,940] TC_05_AdvancedSearchWithParentCategories - Step 02: Check on Advanced Search and select option Category
[INFO ] [2021-03-14 11:43:00,230] TC_05_AdvancedSearchWithParentCategories - Step 03: Click Search button
[INFO ] [2021-03-14 11:43:01,578] TC_05_AdvancedSearchWithParentCategories - Step 04: Verify displayed result - No result
[INFO ] [2021-03-14 11:43:01,665]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-03-14 11:43:02,529] TC_06_AdvancedSearchWithSubCategories - Step 01: Input Search text with Product Name
[INFO ] [2021-03-14 11:43:02,761] TC_06_AdvancedSearchWithSubCategories - Step 02: Check on 'Advanced Search' and select option 'Category'
[INFO ] [2021-03-14 11:43:03,037] TC_06_AdvancedSearchWithSubCategories - Step 03: Check on 'Automatically search sub categories'
[INFO ] [2021-03-14 11:43:03,181] TC_06_AdvancedSearchWithSubCategories - Step 04: Click Search button
